%Base do banco modificada.
@relation Bank
@attribute 'idade' numeric
@attribute 'emprego' {'admin.', 'technician', 'services', 'management', 'retired','blue-collar', 'unemployed', 'entrepreneur', 'housemaid', 'unknown', 'self-employed', 'student'}
@attribute 'estado_civil' {'married', 'single', 'divorced'}
@attribute 'educacao' {'secondary', 'tertiary', 'primary', 'unknown'}
@attribute 'padrao' {'no', 'yes'}
@attribute 'balanco' numeric
@attribute 'moradia' {'yes', 'no'}
@attribute 'emprestimo(aluguel)' {'no', 'yes'}
@attribute 'contato' {'unknown', 'cellular', 'telephone'}
@attribute 'dia' numeric
@attribute 'mes' {'may', 'jun', 'jul', 'aug', 'oct', 'nov', 'dec', 'jan', 'feb','mar', 'apr', 'sep'}
@attribute 'duracao' numeric
@attribute 'campanha' numeric
@attribute 'dias_pagamento' numeric
@attribute 'anterior' numeric
@attribute 'recebimento' {'unknown', 'other', 'failure', 'success'}
@attribute 'deposito' {'yes', 'no'}
@data
42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,88,3,-1,0,unknown,no
31,services,married,unknown,no,-82,yes,no,cellular,31,jul,543,31,-1,0,unknown,no
34,admin.,single,tertiary,no,64,yes,no,cellular,28,jul,76,2,-1,0,unknown,no
32,self-employed,married,tertiary,no,14522,no,no,cellular,21,nov,221,7,-1,0,unknown,no
46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,no
32,blue-collar,married,primary,no,1076,yes,no,unknown,19,may,67,1,-1,0,unknown,no
37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,259,1,-1,0,unknown,no
39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,no
37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown,no
32,self-employed,married,tertiary,no,102,no,no,cellular,22,aug,398,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,213,yes,no,unknown,8,may,10,2,-1,0,unknown,no
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,no
56,entrepreneur,divorced,secondary,no,179,no,no,cellular,14,aug,47,2,-1,0,unknown,no
37,unemployed,married,secondary,no,4769,no,no,cellular,29,jan,124,1,-1,0,unknown,no
32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,no
30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no
36,management,married,tertiary,no,6641,no,no,cellular,30,jul,105,4,-1,0,unknown,no
34,management,single,tertiary,no,747,no,no,cellular,31,aug,72,2,98,1,failure,no
53,services,married,primary,no,49,no,no,unknown,28,may,152,1,-1,0,unknown,no
58,management,married,tertiary,no,287,yes,no,cellular,21,aug,676,8,-1,0,unknown,no
31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no
38,services,married,secondary,no,1313,no,no,unknown,17,jun,33,2,-1,0,unknown,no
32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,no
31,services,married,secondary,no,418,yes,yes,cellular,9,jul,219,1,-1,0,unknown,no
59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,171,1,-1,0,unknown,no
41,blue-collar,married,primary,no,449,yes,no,cellular,20,apr,10,6,-1,0,unknown,no
33,technician,married,secondary,no,3572,yes,no,cellular,18,nov,85,2,-1,0,unknown,no
52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure,no
36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,no
37,management,married,secondary,no,80,no,no,cellular,27,aug,155,3,-1,0,unknown,no
39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,no
36,management,married,tertiary,no,3874,no,no,cellular,25,aug,425,6,-1,0,unknown,no
30,management,married,tertiary,no,5381,no,no,cellular,17,nov,375,1,-1,0,unknown,no
32,management,single,tertiary,no,17,no,no,cellular,22,aug,72,4,-1,0,unknown,no
47,blue-collar,married,primary,no,4040,no,no,cellular,11,aug,53,5,-1,0,unknown,no
38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,no
51,management,married,tertiary,no,385,no,no,cellular,11,aug,39,2,-1,0,unknown,no
27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no
58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,425,2,-1,0,unknown,no
56,management,married,primary,no,7747,no,no,unknown,5,jun,103,2,-1,0,unknown,no
40,blue-collar,married,primary,no,2129,yes,no,cellular,20,apr,1156,3,-1,0,unknown,no
47,entrepreneur,married,secondary,no,318,no,no,cellular,4,aug,299,2,-1,0,unknown,no
23,blue-collar,single,secondary,no,105,yes,no,unknown,16,may,498,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no
57,services,married,primary,no,443,no,no,telephone,17,jul,167,1,-1,0,unknown,no
40,services,married,secondary,no,-116,yes,no,unknown,29,may,176,3,-1,0,unknown,no
30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,693,2,-1,0,unknown,no
58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,1052,1,-1,0,unknown,no
37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no
51,blue-collar,married,primary,no,2095,yes,yes,cellular,2,feb,438,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,275,1,-1,0,unknown,no
39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
60,blue-collar,married,primary,no,228,yes,no,unknown,28,may,249,11,-1,0,unknown,no
29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,167,3,-1,0,unknown,no
31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
52,management,married,tertiary,no,1453,no,no,telephone,29,jul,254,21,-1,0,unknown,no
30,admin.,single,secondary,no,28,no,no,unknown,20,aug,107,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,119,2,-1,0,unknown,no
46,management,divorced,tertiary,no,0,no,yes,cellular,29,aug,38,6,-1,0,unknown,no
31,technician,married,tertiary,no,0,no,no,cellular,29,aug,70,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,no
34,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no
44,services,married,secondary,no,983,no,no,cellular,28,jan,123,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown,no
51,services,married,primary,no,-553,yes,no,unknown,4,jun,149,8,-1,0,unknown,no
31,housemaid,single,tertiary,no,596,no,no,telephone,28,jan,30,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1402,no,no,cellular,20,nov,63,5,-1,0,unknown,no
53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,jul,534,1,-1,0,unknown,no
45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,unknown,no
51,management,married,tertiary,no,0,yes,yes,unknown,29,may,410,5,-1,0,unknown,no
30,management,single,tertiary,no,1636,no,no,unknown,6,jun,301,2,-1,0,unknown,no
58,blue-collar,married,primary,no,96,no,no,unknown,16,jun,76,3,-1,0,unknown,no
26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown,no
37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no
47,management,married,tertiary,no,60,no,no,unknown,2,jun,282,7,-1,0,unknown,no
28,management,married,tertiary,yes,84,no,yes,cellular,28,jul,48,21,-1,0,unknown,no
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,yes,unknown,2,jun,28,8,-1,0,unknown,no
43,services,married,secondary,no,192,yes,yes,unknown,30,may,273,2,-1,0,unknown,no
57,management,married,tertiary,no,1172,yes,no,cellular,20,nov,72,1,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no
36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,104,1,-1,0,unknown,no
32,technician,single,secondary,no,-1,yes,no,cellular,12,may,37,1,-1,0,unknown,no
46,management,married,unknown,no,802,yes,no,telephone,25,jul,417,1,-1,0,unknown,no
36,technician,married,secondary,no,22,no,no,unknown,6,jun,464,1,-1,0,unknown,no
33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no
48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,98,12,-1,0,unknown,no
58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,684,1,-1,0,unknown,no
56,housemaid,married,primary,no,445,no,no,cellular,21,nov,13,6,-1,0,unknown,no
53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no
35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown,no
31,management,married,tertiary,no,50,no,no,cellular,19,aug,37,5,-1,0,unknown,no
51,admin.,divorced,secondary,no,2195,yes,no,unknown,13,may,59,1,-1,0,unknown,no
40,technician,married,secondary,no,1270,no,no,cellular,17,apr,342,2,-1,0,unknown,no
40,technician,divorced,secondary,no,2394,no,no,unknown,9,jun,75,4,-1,0,unknown,no
44,services,married,secondary,no,3536,no,no,cellular,31,jul,106,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,-4,yes,yes,unknown,29,may,381,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,-1965,no,yes,telephone,10,jul,317,2,-1,0,unknown,no
56,retired,married,secondary,no,5879,no,no,unknown,20,jun,237,3,-1,0,unknown,no
25,student,single,secondary,no,469,no,no,cellular,24,feb,524,1,187,2,success,no
29,management,single,tertiary,no,502,no,no,cellular,12,apr,366,2,199,3,other,no
35,admin.,single,tertiary,no,777,no,yes,cellular,28,may,85,1,-1,0,unknown,no
41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,no
61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,no
36,technician,married,secondary,no,-393,no,no,telephone,14,aug,119,4,-1,0,unknown,no
52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,82,3,-1,0,unknown,no
31,technician,single,tertiary,no,176,no,no,cellular,21,aug,241,4,-1,0,unknown,no
33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,no
49,blue-collar,married,primary,no,-167,no,no,cellular,7,jul,51,1,-1,0,unknown,no
45,technician,single,tertiary,no,1591,no,no,cellular,15,jul,392,4,-1,0,unknown,no
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,379,2,92,3,failure,no
34,management,single,tertiary,no,1310,no,yes,cellular,20,nov,90,3,-1,0,unknown,no
33,admin.,single,secondary,no,1221,yes,no,unknown,23,may,245,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,81,1,-1,0,unknown,no
52,technician,married,secondary,no,337,yes,no,cellular,8,may,247,1,261,4,failure,no
54,blue-collar,married,primary,no,2440,no,yes,cellular,17,nov,334,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,10,4,-1,0,unknown,no
59,retired,married,secondary,no,25947,no,no,cellular,13,aug,292,2,-1,0,unknown,no
25,admin.,single,tertiary,no,1734,no,no,cellular,19,oct,366,1,-1,0,unknown,no
35,technician,married,tertiary,no,4,yes,no,cellular,14,may,88,1,-1,0,unknown,no
49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no
33,technician,married,secondary,no,8,no,no,cellular,29,aug,462,2,-1,0,unknown,no
30,self-employed,single,tertiary,no,3137,yes,no,cellular,31,jul,368,7,-1,0,unknown,no
46,services,married,secondary,no,-522,yes,no,cellular,31,jul,61,2,-1,0,unknown,no
43,services,single,secondary,no,21,no,no,cellular,3,feb,203,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown,no
41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,no
60,housemaid,divorced,primary,no,1412,no,no,cellular,22,jul,127,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,141,no,no,cellular,6,aug,275,1,-1,0,unknown,no
30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,unknown,no
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no
47,management,single,tertiary,no,0,no,no,cellular,21,aug,136,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,202,no,no,cellular,30,jan,128,2,-1,0,unknown,no
59,admin.,married,secondary,no,2552,no,yes,cellular,5,aug,125,3,-1,0,unknown,no
27,technician,married,tertiary,no,276,no,no,unknown,16,may,218,2,-1,0,unknown,no
37,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,unknown,no
25,technician,divorced,secondary,no,86,no,yes,cellular,8,jul,483,2,-1,0,unknown,no
39,technician,divorced,secondary,no,507,no,no,cellular,20,aug,173,4,-1,0,unknown,no
35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no
77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no
58,retired,divorced,secondary,no,0,no,no,unknown,17,jun,436,5,-1,0,unknown,no
38,management,single,tertiary,no,2117,no,no,cellular,14,aug,81,2,-1,0,unknown,no
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no
27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no
46,blue-collar,married,secondary,no,229,yes,no,cellular,17,apr,191,1,-1,0,unknown,no
51,admin.,married,secondary,no,176,no,no,cellular,28,jan,214,1,183,2,failure,no
58,retired,married,secondary,no,13,no,no,cellular,7,aug,92,4,-1,0,unknown,no
42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,no
27,technician,married,secondary,no,58,yes,no,unknown,28,may,82,1,-1,0,unknown,no
34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,unknown,no
31,admin.,single,secondary,no,50,no,no,cellular,29,jan,395,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,11854,yes,no,cellular,15,may,15,9,-1,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
44,entrepreneur,married,secondary,no,692,no,no,unknown,18,jun,73,4,-1,0,unknown,no
51,management,divorced,tertiary,no,1937,yes,no,cellular,18,nov,185,4,152,11,other,no
50,admin.,single,secondary,no,26,no,yes,telephone,24,jul,179,4,-1,0,unknown,no
32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,361,4,failure,no
45,blue-collar,married,primary,no,900,yes,no,unknown,9,jun,213,1,-1,0,unknown,no
29,admin.,single,secondary,no,260,yes,no,cellular,4,feb,453,2,273,2,failure,no
53,blue-collar,married,secondary,yes,-634,no,no,cellular,19,aug,695,3,-1,0,unknown,no
29,services,married,secondary,no,30,yes,no,cellular,23,jul,74,3,-1,0,unknown,no
57,admin.,married,primary,no,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,167,no,no,unknown,20,jun,48,1,-1,0,unknown,no
58,technician,married,secondary,no,4299,yes,no,unknown,29,may,348,3,-1,0,unknown,no
52,housemaid,married,primary,no,135,no,no,cellular,8,aug,172,9,-1,0,unknown,no
44,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,-1,0,unknown,no
34,blue-collar,married,primary,no,479,no,no,cellular,11,jul,772,1,-1,0,unknown,no
44,management,married,tertiary,no,1945,no,no,unknown,14,may,191,1,-1,0,unknown,no
56,technician,married,tertiary,no,1062,no,no,unknown,20,jun,37,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,0,no,no,unknown,2,jun,87,3,-1,0,unknown,no
45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,248,2,-1,0,unknown,no
57,management,married,tertiary,no,337,no,no,cellular,5,feb,59,2,-1,0,unknown,no
49,management,married,tertiary,no,413,no,yes,cellular,31,jul,196,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,277,2,-1,0,unknown,no
44,blue-collar,divorced,unknown,no,284,no,no,cellular,3,feb,167,4,187,5,other,no
40,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,288,1,-1,0,unknown,no
28,technician,single,secondary,no,922,yes,no,cellular,7,apr,304,1,-1,0,unknown,no
39,services,married,secondary,no,93,yes,no,cellular,11,may,72,4,-1,0,unknown,no
40,technician,single,tertiary,no,693,no,no,cellular,30,jan,427,1,-1,0,unknown,no
33,management,single,tertiary,no,307,no,no,cellular,23,jul,113,6,179,4,failure,no
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown,no
36,services,married,secondary,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,463,yes,no,cellular,18,may,169,1,-1,0,unknown,no
26,technician,single,tertiary,no,4130,no,no,cellular,28,jan,104,2,-1,0,unknown,no
48,management,married,tertiary,no,190,no,no,cellular,25,aug,14,22,-1,0,unknown,no
51,technician,married,secondary,no,2682,no,no,unknown,18,jun,56,1,-1,0,unknown,no
35,technician,single,tertiary,no,144,yes,yes,cellular,4,feb,202,4,113,20,failure,no
40,blue-collar,married,secondary,no,1938,yes,no,cellular,7,may,228,1,-1,0,unknown,no
40,admin.,single,secondary,no,90,yes,no,unknown,2,jun,252,4,-1,0,unknown,no
37,admin.,married,secondary,no,10465,no,no,unknown,17,jun,144,6,-1,0,unknown,no
43,blue-collar,married,secondary,no,917,yes,no,cellular,8,may,87,2,-1,0,unknown,no
48,management,married,primary,no,1744,no,no,unknown,9,jun,181,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,837,1,307,1,other,no
34,services,single,tertiary,no,371,no,no,unknown,20,may,77,1,-1,0,unknown,no
52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
57,management,married,secondary,no,123,no,no,cellular,2,feb,154,2,-1,0,unknown,no
36,services,married,secondary,no,145,yes,no,cellular,2,feb,109,1,252,2,other,no
33,blue-collar,married,secondary,no,312,yes,no,unknown,4,jun,151,2,-1,0,unknown,no
30,technician,single,secondary,no,893,no,no,cellular,26,aug,45,3,-1,0,unknown,no
34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,no
35,management,single,tertiary,no,0,yes,no,unknown,2,jun,184,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,342,1,-1,0,unknown,no
32,technician,single,secondary,no,-114,no,no,cellular,12,aug,155,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,no
33,housemaid,married,primary,no,0,no,no,cellular,11,aug,237,2,-1,0,unknown,no
31,technician,single,tertiary,no,279,yes,no,unknown,13,may,198,1,-1,0,unknown,no
33,admin.,single,secondary,no,241,no,no,cellular,22,jul,490,1,-1,0,unknown,no
48,technician,divorced,tertiary,no,2328,no,no,cellular,27,aug,129,7,-1,0,unknown,no
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,no
53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,223,7,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
37,management,married,tertiary,no,5432,yes,yes,unknown,20,may,774,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,222,yes,no,unknown,23,may,188,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,3832,yes,no,unknown,20,jun,14,13,-1,0,unknown,no
50,admin.,married,secondary,no,715,no,no,cellular,28,aug,131,13,-1,0,unknown,no
49,blue-collar,married,primary,no,6215,yes,no,cellular,11,may,549,1,-1,0,unknown,no
41,services,married,secondary,no,2085,yes,no,unknown,26,may,125,4,-1,0,unknown,no
32,services,married,secondary,no,1398,yes,yes,cellular,15,may,233,1,-1,0,unknown,no
30,unemployed,single,tertiary,no,463,no,no,cellular,22,aug,374,4,-1,0,unknown,no
46,management,married,tertiary,yes,-337,no,yes,cellular,21,aug,120,2,-1,0,unknown,no
25,self-employed,married,tertiary,no,1182,yes,no,unknown,26,may,141,2,-1,0,unknown,no
27,services,married,secondary,no,94,yes,no,unknown,15,may,352,2,-1,0,unknown,no
28,student,single,secondary,no,5916,no,no,cellular,22,may,259,1,63,5,failure,no
47,management,divorced,tertiary,no,4556,yes,no,unknown,14,may,146,1,-1,0,unknown,no
39,management,divorced,tertiary,no,373,no,no,cellular,26,aug,148,4,-1,0,unknown,no
28,admin.,married,secondary,no,170,yes,yes,unknown,21,may,492,1,-1,0,unknown,no
45,technician,divorced,secondary,no,146,no,no,cellular,8,jul,216,1,-1,0,unknown,no
30,management,married,tertiary,no,1384,yes,no,telephone,14,aug,60,2,-1,0,unknown,no
48,blue-collar,married,primary,no,595,no,no,cellular,24,jul,464,1,-1,0,unknown,no
60,blue-collar,married,primary,no,4903,no,yes,unknown,9,jun,290,1,-1,0,unknown,no
48,entrepreneur,married,secondary,no,4037,no,no,unknown,6,jun,23,1,-1,0,unknown,no
38,management,single,tertiary,no,1746,yes,no,unknown,21,may,139,1,-1,0,unknown,no
31,management,single,tertiary,no,18,no,no,cellular,8,aug,82,2,-1,0,unknown,no
52,unemployed,married,primary,no,1724,no,no,cellular,29,jan,73,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1735,yes,no,cellular,20,apr,89,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,0,no,no,unknown,2,jun,61,7,-1,0,unknown,no
32,technician,married,secondary,no,367,yes,no,cellular,11,may,214,2,276,3,failure,no
52,entrepreneur,divorced,secondary,no,105,no,yes,telephone,22,jul,275,4,-1,0,unknown,no
23,blue-collar,single,secondary,no,537,yes,no,cellular,7,may,172,1,353,2,other,no
51,management,married,tertiary,yes,0,no,yes,cellular,29,jul,204,6,-1,0,unknown,no
